STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/16/79,,,,,,,,,0,",,0",0,",,0",0,",,0",60,",,0",33,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/17/79,,,,,,,,,0,",,0",0,",,0",0,",,0",66,",I,0",44,",,0",68,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/18/79,,,,,,,,,0,",,0",0,",,0",0,",,0",72,",I,0",60,",,0",74,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/19/79,,,,,,,,,0,",,0",0,",,0",0,",,0",82,",,0",58,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/20/79,,,,,,,,,0.1,",,0",0,",,0",0,",,0",70,",,0",40,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/21/79,,,,,,,,,0,",,0",0,",,0",0,",,0",70,",,0",40,",,0",48,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/22/79,,,,,,,,,0,",,0",0,",,0",0,",,0",60,",,0",35,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/23/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",70,",,0",52,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/24/79,,,,,,,,,0,",,0",0,",,0",0,",,0",65,",,0",45,",,0",57,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/25/79,,,,,,,,,0,",,0",0,",,0",0,",,0",58,",,0",42,",,0",57,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/26/79,,,,,,,,,0,",,0",0,",,0",0,",,0",63,",,0",39,",,0",49,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/27/79,,,,,,,,,0,",,0",0,",,0",0,",,0",61,",,0",42,",,0",55,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/28/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",59,",,0",43,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/29/79,,,,,,,,,0,",,0",0,",,0",0,",,0",65,",,0",35,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/30/79,,,,,,,,,0.07,",,0",0,",,0",0,",,0",68,",,0",45,",,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/31/79,,,,,,,,,0.12,",,0",0,",,0",0,",,0",65,",,0",50,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/1/79,,,,,,,,,0,",,0",0,",,0",0,",,0",74,",,0",54,",,0",56,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/2/79,,,,,,,,,0,",,0",0,",,0",0,",,0",63,",,0",42,",,0",59,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/3/79,,,,,,,,,0,",,0",0,",,0",0,",,0",73,",,0",54,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/4/79,,,,,,,,,0,",,0",0,",,0",0,",,0",79,",,0",55,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/5/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",84,",,0",55,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/6/79,,,,,,,,,0,",,0",0,",,0",0,",,0",76,",,0",57,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/7/79,,,,,,,,,0,",,0",0,",,0",0,",,0",84,",,0",69,",,0",75,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/8/79,,,,,,,,,1.85,",,0",0,",,0",0,",,0",75,",,0",65,",,0",75,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/9/79,,,,,,,,,0.83,",,0",0,",,0",0,",,0",82,",,0",62,",,0",66,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/10/79,,,,,,,,,0.53,",,0",0,",,0",0,",,0",75,",,0",60,",,0",73,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/11/79,,,,,,,,,0.33,",,0",0,",,0",0,",,0",73,",,0",45,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/12/79,,,,,,,,,0,",,0",0,",,0",0,",,0",70,",,0",43,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/13/79,,,,,,,,,0,",,0",0,",,0",0,",,0",72,",,0",47,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/14/79,,,,,,,,,0,",,0",0,",,0",0,",,0",79,",,0",53,",,0",73,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/15/79,,,,,,,,,0,",,0",0,",,0",0,",,0",83,",,0",71,",,0",75,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/16/79,,,,,,,,,0,",,0",0,",,0",0,",,0",86,",,0",68,",,0",73,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/17/79,,,,,,,,,0,",,0",0,",,0",0,",,0",86,",,0",58,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/18/79,,,,,,,,,0,",,0",0,",,0",0,",,0",67,",,0",53,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/19/79,,,,,,,,,0,",,0",0,",,0",0,",,0",70,",,0",49,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/20/79,,,,,,,,,0.22,",,0",0,",,0",0,",,0",81,",,0",64,",,0",71,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/21/79,,,,,,,,,0.66,",,0",0,",,0",0,",,0",80,",,0",61,",,0",75,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/22/79,,,,,,,,,0,",,0",0,",,0",0,",,0",80,",,0",53,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/23/79,,,,,,,,,0,",,0",0,",,0",0,",,0",69,",,0",41,",,0",51,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/24/79,,,,,,,,,0,",,0",0,",,0",0,",,0",66,",,0",42,",,0",49,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/25/79,,,,,,,,,0,",,0",0,",,0",0,",,0",64,",,0",39,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/26/79,,,,,,,,,0,",,0",0,",,0",0,",,0",74,",,0",45,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/27/79,,,,,,,,,0,",,0",0,",,0",0,",,0",80,",,0",63,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/28/79,,,,,,,,,0.03,",,0",0,",,0",0,",,0",80,",,0",53,",,0",73,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/29/79,,,,,,,,,0.93,",,0",0,",,0",0,",,0",84,",,0",59,",,0",63,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/30/79,,,,,,,,,1.15,",,0",0,",,0",0,",,0",76,",,0",56,",,0",62,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/1/79,,,,,,,,,0.04,",,0",0,",,0",0,",,0",70,",,0",52,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/2/79,,,,,,,,,0,",,0",0,",,0",0,",,0",68,",,0",44,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/3/79,,,,,,,,,0,",,0",0,",,0",0,",,0",71,",,0",47,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/4/79,,,,,,,,,0.8,",,0",0,",,0",0,",,0",83,",,0",54,",,0",65,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/5/79,,,,,,,,,0,",,0",0,",,0",0,",,0",72,",,0",40,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/6/79,,,,,,,,,0,",,0",0,",,0",0,",,0",71,",,0",41,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/7/79,,,,,,,,,0,",,0",0,",,0",0,",,0",75,",,0",44,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/8/79,,,,,,,,,0,",,0",0,",,0",0,",,0",78,",,0",52,",,0",76,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/9/79,,,,,,,,,0,",,0",0,",,0",0,",,0",85,",,0",53,",,0",74,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/10/79,,,,,,,,,0,",,0",0,",,0",0,",,0",81,",,0",53,",,0",74,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/11/79,,,,,,,,,0.18,",,0",0,",,0",0,",,0",82,",,0",63,",,0",75,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/12/79,,,,,,,,,0,",,0",0,",,0",0,",,0",85,",,0",63,",,0",79,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/13/79,,,,,,,,,0,",,0",0,",,0",0,",,0",88,",,0",62,",,0",80,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/14/79,,,,,,,,,0,",,0",0,",,0",0,",,0",89,",,0",68,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/15/79,,,,,,,,,0,",,0",0,",,0",0,",,0",85,",,0",63,",,0",79,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/16/79,,,,,,,,,0,",,0",0,",,0",0,",,0",87,",,0",58,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/17/79,,,,,,,,,0,",,0",0,",,0",0,",,0",80,",,0",54,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/18/79,,,,,,,,,0,",,0",0,",,0",0,",,0",74,",,0",44,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/19/79,,,,,,,,,0,",,0",0,",,0",0,",,0",76,",,0",43,",,0",71,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/20/79,,,,,,,,,0,",,0",0,",,0",0,",,0",82,",,0",47,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/21/79,,,,,,,,,0,",,0",0,",,0",0,",,0",82,",,0",50,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/22/79,,,,,,,,,0,",,0",0,",,0",0,",,0",84,",,0",52,",,0",80,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/23/79,,,,,,,,,0.02,",,0",0,",,0",0,",,0",85,",,0",61,",,0",78,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/24/79,,,,,,,,,0,",,0",0,",,0",0,",,0",90,",,0",70,",,0",74,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/25/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",84,",,0",72,",,0",77,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/26/79,,,,,,,,,0,",,0",0,",,0",0,",,0",79,",,0",55,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/27/79,,,,,,,,,0.03,",,0",0,",,0",0,",,0",81,",,0",53,",,0",77,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/28/79,,,,,,,,,0.24,",,0",0,",,0",0,",,0",89,",,0",65,",,0",67,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/29/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",82,",,0",54,",,0",76,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/30/79,,,,,,,,,0,",,0",0,",,0",0,",,0",87,",,0",59,",,0",74,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/31/79,,,,,,,,,0.67,",,0",0,",,0",0,",,0",85,",,0",68,",,0",76,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/1/79,,,,,,,,,0,",,0",0,",,0",0,",,0",89,",,0",67,",,0",71,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/2/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",85,",,0",69,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/3/79,,,,,,,,,0,",,0",0,",,0",0,",,0",84,",,0",60,",,0",78,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/4/79,,,,,,,,,0,",,0",0,",,0",0,",,0",82,",,0",54,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/5/79,,,,,,,,,0,",,0",0,",,0",0,",,0",77,",,0",57,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/6/79,,,,,,,,,0,",,0",0,",,0",0,",,0",85,",,0",61,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/7/79,,,,,,,,,0,",,0",0,",,0",0,",,0",80,",,0",55,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/8/79,,,,,,,,,0,",,0",0,",,0",0,",,0",66,",,0",41,",,0",48,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/9/79,,,,,,,,,0,",,0",0,",,0",0,",,0",67,",,0",43,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/10/79,,,,,,,,,0,",,0",0,",,0",0,",,0",74,",,0",62,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/11/79,,,,,,,,,0,",,0",0,",,0",0,",,0",75,",,0",54,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/12/79,,,,,,,,,0,",,0",0,",,0",0,",,0",83,",,0",61,",,0",75,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/13/79,,,,,,,,,0,",,0",0,",,0",0,",,0",84,",,0",64,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/14/79,,,,,,,,,0,",,0",0,",,0",0,",,0",71,",,0",50,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/15/79,,,,,,,,,0,",,0",0,",,0",0,",,0",65,",,0",43,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/16/79,,,,,,,,,0,",,0",0,",,0",0,",,0",69,",,0",50,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/17/79,,,,,,,,,0,",,0",0,",,0",0,",,0",76,",,0",53,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/18/79,,,,,,,,,0,",,0",0,",,0",0,",,0",76,",,0",60,",,0",66,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/19/79,,,,,,,,,0,",,0",0,",,0",0,",,0",73,",,0",35,",,0",51,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/20/79,,,,,,,,,0,",,0",0,",,0",0,",,0",66,",,0",42,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/21/79,,,,,,,,,0,",,0",0,",,0",0,",,0",74,",,0",55,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/22/79,,,,,,,,,0,",,0",0,",,0",0,",,0",68,",,0",35,",,0",42,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/23/79,,,,,,,,,0,",,0",0,",,0",0,",,0",69,",,0",35,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/24/79,,,,,,,,,0,",,0",0,",,0",0,",,0",72,",,0",43,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/25/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",72,",,0",51,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/26/79,,,,,,,,,0,",,0",0,",,0",0,",,0",74,",,0",44,",,0",66,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/27/79,,,,,,,,,0,",,0",0,",,0",0,",,0",79,",,0",50,",,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/28/79,,,,,,,,,0,",,0",0,",,0",0,",,0",80,",,0",51,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/29/79,,,,,,,,,0,",,0",0,",,0",0,",,0",80,",,0",55,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/30/79,,,,,,,,,0,",,0",0,",,0",0,",,0",81,",,0",56,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/1/79,,,,,,,,,0,",,0",0,",,0",0,",,0",71,",,0",37,",,0",59,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/2/79,,,,,,,,,0.03,",,0",0,",,0",0,",,0",75,",,0",43,",,0",59,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/3/79,,,,,,,,,0,",,0",0,",,0",0,",,0",63,",,0",50,",,0",59,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/4/79,,,,,,,,,0.06,",,0",0,",,0",0,",,0",64,",,0",41,",,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/5/79,,,,,,,,,0,",,0",0,",,0",0,",,0",59,",,0",36,",,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/6/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",57,",,0",45,",,0",47,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/7/79,,,,,,,,,1.11,",,0",0,",,0",0,",,0",60,",,0",40,",,0",49,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/8/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",53,",,0",37,",,0",52,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/9/79,,,,,,,,,0.05,",,0",0,",,0",0,",,0",58,",,0",39,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/10/79,,,,,,,,,0.33,",,0",0,",,0",0,",,0",52,",,0",36,",,0",40,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/11/79,,,,,,,,,0.16,",,0",0,",,0",0,",,0",52,",,0",39,",,0",43,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/12/79,,,,,,,,,0.2,",,0",0,",,0",0,",,0",50,",,0",41,",,0",48,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/13/79,,,,,,,,,0.28,",,0",0,",,0",0,",,0",51,",,0",35,",,0",39,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/14/79,,,,,,,,,0.08,",,0",0,",,0",0,",,0",50,",,0",31,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/15/79,,,,,,,,,0,",,0",0,",,0",0,",,0",55,",,0",34,",,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/16/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",61,",,0",45,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/17/79,,,,,,,,,0.15,",,0",0,",,0",0,",,0",58,",,0",49,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/18/79,,,,,,,,,0,",,0",0,",,0",0,",,0",61,",,0",50,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/19/79,,,,,,,,,0.1,",,0",0,",,0",0,",,0",67,",,0",57,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/20/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",69,",,0",60,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/21/79,,,,,,,,,0.25,",,0",0,",,0",0,",,0",74,",,0",64,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/22/79,,,,,,,,,0,",,0",0,",,0",0,",,0",80,",,0",67,",,0",73,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/23/79,,,,,,,,,0.63,",,0",0,",,0",0,",,0",77,",,0",40,",,0",41,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/24/79,,,,,,,,,0.39,",,0",0,",,0",0,",,0",44,",,0",37,",,0",41,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/25/79,,,,,,,,,0.07,",,0",0,",,0",0,",,0",44,",,0",34,",,0",37,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/26/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",40,",,0",33,",,0",37,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/27/79,,,,,,,,,0,"T,,0",0,",,0",0,",,0",49,",,0",32,",,0",39,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/28/79,,,,,,,,,0.01,",,0",0,",,0",0,",,0",57,",,0",38,",,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/29/79,,,,,,,,,0,",,0",0,",,0",0,",,0",57,",,0",29,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/30/79,,,,,,,,,0,",,0",0,",,0",0,",,0",62,",,0",34,",,0",52,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/31/79,,,,,,,,,0,",,0",0,",,0",0,",,0",68,",,0",42,",,0",66,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/1/79,,,,,,,,,0.3,",,0",0,",,0",0,",,0",74,",,0",47,",,0",47,",,0",,,1,",,0",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,11/2/79,,,,,,,,,0,",,0",0,",,0",0,",,0",49,",,0",36,",,0",40,",,0",,,,,,,,,,,,,,
